Time : 2021-12-21 09:59:11| Profile_id : 660 | Method : GET | Url : http://127.0.0.1:8000//api/surveys/reports/c7100eee-2577-4fbe-a679-cc84d0c08bd2| Platform : Web|[]
Time : 2021-12-21 10:00:41| Profile_id : 660 | Method : GET | Url : http://127.0.0.1:8000//api/surveys/reports/c7100eee-2577-4fbe-a679-cc84d0c08bd2| Platform : Web|[]
Time : 2021-12-21 10:00:52| Profile_id : 660 | Method : GET | Url : http://127.0.0.1:8000//api/surveys/reports/c7100eee-2577-4fbe-a679-cc84d0c08bd2| Platform : Web|[]
Time : 2021-12-21 10:01:21| Profile_id : 13 | Method : GET | Url : http://127.0.0.1:8000//api/surveys/reports/c7100eee-2577-4fbe-a679-cc84d0c08bd2| Platform : Web|{"title":"hi","description":"hehehe","form_json":[{"question_type":"1","title":"did you like biryani","image_meta":[],"video_meta":[],"description":"","id":"","is_mandatory":"1","options":[{"id":"1","title":"yes","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"no","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"none","option_type":"1","image_meta":[],"video_meta":[]},{"id":"4","title":"other","option_type":"2","image_meta":[],"video_meta":[]}]},{"id":"2","title":"RANK","max":"5","options":[{"id":"1","title":"rank1 option","color_code":"000000","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"rank2 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]}],"image_meta":[],"video_meta":[],"description":"RANK DESCP","is_mandatory":"","question_type":"7"},{"id":"3","title":"RANGE","min":"1","max":"10","image_meta":[],"video_meta":[],"description":"test","is_mandatory":"","question_type":"6"},{"id":"4","title":"MULTI GRID RADIO","options":{"row":[{"id":"1","title":"mgr1 option"},{"id":"2","title":"mgr2 option"}],"column":[{"id":"1","title":"MGr1 column option"},{"id":"2","title":"MGr2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGR DESCP","is_mandatory":"","question_type":"8"},{"id":"5","title":"MULTI GRID CHECKBOX","options":{"row":[{"id":"1","title":"MGC1 option"},{"id":"2","title":"MGC2 option"}],"column":[{"id":"1","title":"MGC1 column option"},{"id":"2","title":"MGC2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGC DESCP","is_mandatory":"","question_type":"9"}],"expired_at":"2021-12-18","state":"1","image_meta":[],"video_meta":[]}
Time : 2021-12-21 10:02:00| Profile_id : 13 | Method : GET | Url : http://127.0.0.1:8000//api/surveys/reports/4d3b8837-b879-48a2-bacf-b2dce5a76788| Platform : Web|{"title":"hi","description":"hehehe","form_json":[{"question_type":"1","title":"did you like biryani","image_meta":[],"video_meta":[],"description":"","id":"","is_mandatory":"1","options":[{"id":"1","title":"yes","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"no","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"none","option_type":"1","image_meta":[],"video_meta":[]},{"id":"4","title":"other","option_type":"2","image_meta":[],"video_meta":[]}]},{"id":"2","title":"RANK","max":"5","options":[{"id":"1","title":"rank1 option","color_code":"000000","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"rank2 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]}],"image_meta":[],"video_meta":[],"description":"RANK DESCP","is_mandatory":"","question_type":"7"},{"id":"3","title":"RANGE","min":"1","max":"10","image_meta":[],"video_meta":[],"description":"test","is_mandatory":"","question_type":"6"},{"id":"4","title":"MULTI GRID RADIO","options":{"row":[{"id":"1","title":"mgr1 option"},{"id":"2","title":"mgr2 option"}],"column":[{"id":"1","title":"MGr1 column option"},{"id":"2","title":"MGr2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGR DESCP","is_mandatory":"","question_type":"8"},{"id":"5","title":"MULTI GRID CHECKBOX","options":{"row":[{"id":"1","title":"MGC1 option"},{"id":"2","title":"MGC2 option"}],"column":[{"id":"1","title":"MGC1 column option"},{"id":"2","title":"MGC2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGC DESCP","is_mandatory":"","question_type":"9"}],"expired_at":"2021-12-18","state":"1","image_meta":[],"video_meta":[]}
Time : 2021-12-21 10:02:24| Profile_id : 13 | Method : GET | Url : http://127.0.0.1:8000//api/surveys/reports/4d3b8837-b879-48a2-bacf-b2dce5a76788| Platform : Web|{"title":"hi","description":"hehehe","form_json":[{"question_type":"1","title":"did you like biryani","image_meta":[],"video_meta":[],"description":"","id":"","is_mandatory":"1","options":[{"id":"1","title":"yes","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"no","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"none","option_type":"1","image_meta":[],"video_meta":[]},{"id":"4","title":"other","option_type":"2","image_meta":[],"video_meta":[]}]},{"id":"2","title":"RANK","max":"5","options":[{"id":"1","title":"rank1 option","color_code":"000000","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"rank2 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]}],"image_meta":[],"video_meta":[],"description":"RANK DESCP","is_mandatory":"","question_type":"7"},{"id":"3","title":"RANGE","min":"1","max":"10","image_meta":[],"video_meta":[],"description":"test","is_mandatory":"","question_type":"6"},{"id":"4","title":"MULTI GRID RADIO","options":{"row":[{"id":"1","title":"mgr1 option"},{"id":"2","title":"mgr2 option"}],"column":[{"id":"1","title":"MGr1 column option"},{"id":"2","title":"MGr2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGR DESCP","is_mandatory":"","question_type":"8"},{"id":"5","title":"MULTI GRID CHECKBOX","options":{"row":[{"id":"1","title":"MGC1 option"},{"id":"2","title":"MGC2 option"}],"column":[{"id":"1","title":"MGC1 column option"},{"id":"2","title":"MGC2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGC DESCP","is_mandatory":"","question_type":"9"}],"expired_at":"2021-12-18","state":"1","image_meta":[],"video_meta":[]}
Time : 2021-12-21 10:02:40| Profile_id : 13 | Method : GET | Url : http://127.0.0.1:8000//api/surveys/reports/4d3b8837-b879-48a2-bacf-b2dce5a76788| Platform : Web|{"title":"hi","description":"hehehe","form_json":[{"question_type":"1","title":"did you like biryani","image_meta":[],"video_meta":[],"description":"","id":"","is_mandatory":"1","options":[{"id":"1","title":"yes","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"no","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"none","option_type":"1","image_meta":[],"video_meta":[]},{"id":"4","title":"other","option_type":"2","image_meta":[],"video_meta":[]}]},{"id":"2","title":"RANK","max":"5","options":[{"id":"1","title":"rank1 option","color_code":"000000","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"rank2 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]}],"image_meta":[],"video_meta":[],"description":"RANK DESCP","is_mandatory":"","question_type":"7"},{"id":"3","title":"RANGE","min":"1","max":"10","image_meta":[],"video_meta":[],"description":"test","is_mandatory":"","question_type":"6"},{"id":"4","title":"MULTI GRID RADIO","options":{"row":[{"id":"1","title":"mgr1 option"},{"id":"2","title":"mgr2 option"}],"column":[{"id":"1","title":"MGr1 column option"},{"id":"2","title":"MGr2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGR DESCP","is_mandatory":"","question_type":"8"},{"id":"5","title":"MULTI GRID CHECKBOX","options":{"row":[{"id":"1","title":"MGC1 option"},{"id":"2","title":"MGC2 option"}],"column":[{"id":"1","title":"MGC1 column option"},{"id":"2","title":"MGC2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGC DESCP","is_mandatory":"","question_type":"9"}],"expired_at":"2021-12-18","state":"1","image_meta":[],"video_meta":[]}
Time : 2021-12-21 10:05:23| Profile_id : 660 | Method : GET | Url : http://127.0.0.1:8000//api/surveys/reports/4d3b8837-b879-48a2-bacf-b2dce5a76788| Platform : Web|{"title":"hi","description":"hehehe","form_json":[{"question_type":"1","title":"did you like biryani","image_meta":[],"video_meta":[],"description":"","id":"","is_mandatory":"1","options":[{"id":"1","title":"yes","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"no","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"none","option_type":"1","image_meta":[],"video_meta":[]},{"id":"4","title":"other","option_type":"2","image_meta":[],"video_meta":[]}]},{"id":"2","title":"RANK","max":"5","options":[{"id":"1","title":"rank1 option","color_code":"000000","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"rank2 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]}],"image_meta":[],"video_meta":[],"description":"RANK DESCP","is_mandatory":"","question_type":"7"},{"id":"3","title":"RANGE","min":"1","max":"10","image_meta":[],"video_meta":[],"description":"test","is_mandatory":"","question_type":"6"},{"id":"4","title":"MULTI GRID RADIO","options":{"row":[{"id":"1","title":"mgr1 option"},{"id":"2","title":"mgr2 option"}],"column":[{"id":"1","title":"MGr1 column option"},{"id":"2","title":"MGr2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGR DESCP","is_mandatory":"","question_type":"8"},{"id":"5","title":"MULTI GRID CHECKBOX","options":{"row":[{"id":"1","title":"MGC1 option"},{"id":"2","title":"MGC2 option"}],"column":[{"id":"1","title":"MGC1 column option"},{"id":"2","title":"MGC2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGC DESCP","is_mandatory":"","question_type":"9"}],"expired_at":"2021-12-18","state":"1","image_meta":[],"video_meta":[]}
Time : 2021-12-21 10:08:51| Profile_id : 660 | Method : GET | Url : http://127.0.0.1:8000//api/surveys/reports/4d3b8837-b879-48a2-bacf-b2dce5a76788| Platform : Web|{"title":"hi","description":"hehehe","form_json":[{"question_type":"1","title":"did you like biryani","image_meta":[],"video_meta":[],"description":"","id":"","is_mandatory":"1","options":[{"id":"1","title":"yes","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"no","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"none","option_type":"1","image_meta":[],"video_meta":[]},{"id":"4","title":"other","option_type":"2","image_meta":[],"video_meta":[]}]},{"id":"2","title":"RANK","max":"5","options":[{"id":"1","title":"rank1 option","color_code":"000000","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"rank2 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]}],"image_meta":[],"video_meta":[],"description":"RANK DESCP","is_mandatory":"","question_type":"7"},{"id":"3","title":"RANGE","min":"1","max":"10","image_meta":[],"video_meta":[],"description":"test","is_mandatory":"","question_type":"6"},{"id":"4","title":"MULTI GRID RADIO","options":{"row":[{"id":"1","title":"mgr1 option"},{"id":"2","title":"mgr2 option"}],"column":[{"id":"1","title":"MGr1 column option"},{"id":"2","title":"MGr2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGR DESCP","is_mandatory":"","question_type":"8"},{"id":"5","title":"MULTI GRID CHECKBOX","options":{"row":[{"id":"1","title":"MGC1 option"},{"id":"2","title":"MGC2 option"}],"column":[{"id":"1","title":"MGC1 column option"},{"id":"2","title":"MGC2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGC DESCP","is_mandatory":"","question_type":"9"}],"expired_at":"2021-12-18","state":"1","image_meta":[],"video_meta":[]}
Time : 2021-12-21 10:28:46| Profile_id : 660 | Method : GET | Url : http://127.0.0.1:8000/api/surveys/reports/4d3b8837-b879-48a2-bacf-b2dce5a76788| Platform : Web|{"title":"hi","description":"hehehe","form_json":[{"question_type":"1","title":"did you like biryani","image_meta":[],"video_meta":[],"description":"","id":"","is_mandatory":"1","options":[{"id":"1","title":"yes","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"no","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"none","option_type":"1","image_meta":[],"video_meta":[]},{"id":"4","title":"other","option_type":"2","image_meta":[],"video_meta":[]}]},{"id":"2","title":"RANK","max":"5","options":[{"id":"1","title":"rank1 option","color_code":"000000","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"rank2 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]}],"image_meta":[],"video_meta":[],"description":"RANK DESCP","is_mandatory":"","question_type":"7"},{"id":"3","title":"RANGE","min":"1","max":"10","image_meta":[],"video_meta":[],"description":"test","is_mandatory":"","question_type":"6"},{"id":"4","title":"MULTI GRID RADIO","options":{"row":[{"id":"1","title":"mgr1 option"},{"id":"2","title":"mgr2 option"}],"column":[{"id":"1","title":"MGr1 column option"},{"id":"2","title":"MGr2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGR DESCP","is_mandatory":"","question_type":"8"},{"id":"5","title":"MULTI GRID CHECKBOX","options":{"row":[{"id":"1","title":"MGC1 option"},{"id":"2","title":"MGC2 option"}],"column":[{"id":"1","title":"MGC1 column option"},{"id":"2","title":"MGC2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGC DESCP","is_mandatory":"","question_type":"9"}],"expired_at":"2021-12-18","state":"1","image_meta":[],"video_meta":[]}
Time : 2021-12-21 10:29:20| Profile_id : 660 | Method : GET | Url : http://127.0.0.1:8000/api/surveys/reports/4d3b8837-b879-48a2-bacf-b2dce5a76788| Platform : Web|{"title":"hi","description":"hehehe","form_json":[{"question_type":"1","title":"did you like biryani","image_meta":[],"video_meta":[],"description":"","id":"","is_mandatory":"1","options":[{"id":"1","title":"yes","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"no","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"none","option_type":"1","image_meta":[],"video_meta":[]},{"id":"4","title":"other","option_type":"2","image_meta":[],"video_meta":[]}]},{"id":"2","title":"RANK","max":"5","options":[{"id":"1","title":"rank1 option","color_code":"000000","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"rank2 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]}],"image_meta":[],"video_meta":[],"description":"RANK DESCP","is_mandatory":"","question_type":"7"},{"id":"3","title":"RANGE","min":"1","max":"10","image_meta":[],"video_meta":[],"description":"test","is_mandatory":"","question_type":"6"},{"id":"4","title":"MULTI GRID RADIO","options":{"row":[{"id":"1","title":"mgr1 option"},{"id":"2","title":"mgr2 option"}],"column":[{"id":"1","title":"MGr1 column option"},{"id":"2","title":"MGr2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGR DESCP","is_mandatory":"","question_type":"8"},{"id":"5","title":"MULTI GRID CHECKBOX","options":{"row":[{"id":"1","title":"MGC1 option"},{"id":"2","title":"MGC2 option"}],"column":[{"id":"1","title":"MGC1 column option"},{"id":"2","title":"MGC2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGC DESCP","is_mandatory":"","question_type":"9"}],"expired_at":"2021-12-18","state":"1","image_meta":[],"video_meta":[]}
Time : 2021-12-21 12:10:36| Profile_id : 660 | Method : POST | Url : http://127.0.0.1:8000/api/surveys| Platform : Web|{"title":"hi","description":"hehehe","form_json":[{"question_type":"1","title":"did you like biryani","image_meta":[],"video_meta":[],"description":"","id":"","is_mandatory":"1","options":[{"id":"1","title":"yes","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"no","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"none","option_type":"1","image_meta":[],"video_meta":[]},{"id":"4","title":"other","option_type":"2","image_meta":[],"video_meta":[]}]},{"id":"2","title":"RANK","max":"5","options":[{"id":"1","title":"rank1 option","color_code":"000000","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"rank2 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]}],"image_meta":[],"video_meta":[],"description":"RANK DESCP","is_mandatory":"","question_type":"7"},{"id":"3","title":"RANGE","min":"1","max":"10","image_meta":[],"video_meta":[],"description":"test","is_mandatory":"","question_type":"6"},{"id":"4","title":"MULTI GRID RADIO","options":{"row":[{"id":"1","title":"mgr1 option"},{"id":"2","title":"mgr2 option"}],"column":[{"id":"1","title":"MGr1 column option"},{"id":"2","title":"MGr2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGR DESCP","is_mandatory":"","question_type":"8"},{"id":"5","title":"MULTI GRID CHECKBOX","options":{"row":[{"id":"","title":"MGC1 option"},{"id":"","title":"MGC2 option"}],"column":[{"id":"","title":"MGC1 column option"},{"id":"","title":"MGC2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGC DESCP","is_mandatory":"","question_type":"9"}],"expired_at":"2021-12-18","state":"1","image_meta":[],"video_meta":[]}
Time : 2021-12-21 12:10:51| Profile_id : 660 | Method : POST | Url : http://127.0.0.1:8000/api/surveys| Platform : Web|{"title":"hi","description":"hehehe","form_json":[{"question_type":"1","title":"did you like biryani","image_meta":[],"video_meta":[],"description":"","id":"","is_mandatory":"1","options":[{"id":"1","title":"yes","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"no","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"none","option_type":"1","image_meta":[],"video_meta":[]},{"id":"4","title":"other","option_type":"2","image_meta":[],"video_meta":[]}]},{"id":"2","title":"RANK","max":"5","options":[{"id":"1","title":"rank1 option","color_code":"000000","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"rank2 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]}],"image_meta":[],"video_meta":[],"description":"RANK DESCP","is_mandatory":"","question_type":"7"},{"id":"3","title":"RANGE","min":"1","max":"10","image_meta":[],"video_meta":[],"description":"test","is_mandatory":"","question_type":"6"},{"id":"4","title":"MULTI GRID RADIO","options":{"row":[{"id":"1","title":"mgr1 option"},{"id":"2","title":"mgr2 option"}],"column":[{"id":"1","title":"MGr1 column option"},{"id":"2","title":"MGr2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGR DESCP","is_mandatory":"","question_type":"8"},{"id":"5","title":"MULTI GRID CHECKBOX","options":{"row":[{"id":"","title":"MGC1 option"},{"id":"","title":"MGC2 option"}],"column":[{"id":"","title":"MGC1 column option"},{"id":"","title":"MGC2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGC DESCP","is_mandatory":"","question_type":"9"}],"expired_at":"2021-12-22","state":"1","image_meta":[],"video_meta":[]}
Time : 2021-12-21 12:11:24| Profile_id : 660 | Method : POST | Url : http://127.0.0.1:8000/api/surveys| Platform : Web|{"title":"hi","description":"hehehe","form_json":[{"question_type":"1","title":"did you like biryani","image_meta":[],"video_meta":[],"description":"","id":"","is_mandatory":"1","options":[{"id":"1","title":"yes","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"no","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"none","option_type":"1","image_meta":[],"video_meta":[]},{"id":"4","title":"other","option_type":"2","image_meta":[],"video_meta":[]}]},{"id":"2","title":"RANK","max":"5","options":[{"id":"1","title":"rank1 option","color_code":"000000","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"rank2 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]}],"image_meta":[],"video_meta":[],"description":"RANK DESCP","is_mandatory":"","question_type":"7"},{"id":"3","title":"RANGE","min":"1","max":"10","image_meta":[],"video_meta":[],"description":"test","is_mandatory":"","question_type":"6"},{"id":"4","title":"MULTI GRID RADIO","multiOptions":{"row":[{"id":"1","title":"mgr1 option"},{"id":"2","title":"mgr2 option"}],"column":[{"id":"1","title":"MGr1 column option"},{"id":"2","title":"MGr2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGR DESCP","is_mandatory":"","question_type":"8"},{"id":"5","title":"MULTI GRID CHECKBOX","multiOptions":{"row":[{"id":"","title":"MGC1 option"},{"id":"","title":"MGC2 option"}],"column":[{"id":"","title":"MGC1 column option"},{"id":"","title":"MGC2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGC DESCP","is_mandatory":"","question_type":"9"}],"expired_at":"2021-12-22","state":"1","image_meta":[],"video_meta":[]}
Time : 2021-12-21 12:11:40| Profile_id : 660 | Method : POST | Url : http://127.0.0.1:8000/api/surveys| Platform : Web|{"title":"hi","description":"hehehe","form_json":[{"question_type":"1","title":"did you like biryani","image_meta":[],"video_meta":[],"description":"","id":"","is_mandatory":"1","options":[{"id":"1","title":"yes","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"no","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"none","option_type":"1","image_meta":[],"video_meta":[]},{"id":"4","title":"other","option_type":"2","image_meta":[],"video_meta":[]}]},{"id":"2","title":"RANK","max":"2","options":[{"id":"1","title":"rank1 option","color_code":"000000","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"rank2 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]}],"image_meta":[],"video_meta":[],"description":"RANK DESCP","is_mandatory":"","question_type":"7"},{"id":"3","title":"RANGE","min":"1","max":"10","image_meta":[],"video_meta":[],"description":"test","is_mandatory":"","question_type":"6"},{"id":"4","title":"MULTI GRID RADIO","multiOptions":{"row":[{"id":"1","title":"mgr1 option"},{"id":"2","title":"mgr2 option"}],"column":[{"id":"1","title":"MGr1 column option"},{"id":"2","title":"MGr2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGR DESCP","is_mandatory":"","question_type":"8"},{"id":"5","title":"MULTI GRID CHECKBOX","multiOptions":{"row":[{"id":"","title":"MGC1 option"},{"id":"","title":"MGC2 option"}],"column":[{"id":"","title":"MGC1 column option"},{"id":"","title":"MGC2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGC DESCP","is_mandatory":"","question_type":"9"}],"expired_at":"2021-12-22","state":"1","image_meta":[],"video_meta":[]}
Time : 2021-12-21 13:16:12| Profile_id : 660 | Method : POST | Url : http://127.0.0.1:8000/api/surveys| Platform : Web|{"title":"hi","description":"hehehe","form_json":[{"question_type":"1","title":"did you like biryani","image_meta":[],"video_meta":[],"description":"","id":"","is_mandatory":"1","options":[{"id":"1","title":"yes","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"no","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"none","option_type":"1","image_meta":[],"video_meta":[]},{"id":"4","title":"other","option_type":"2","image_meta":[],"video_meta":[]}]},{"id":"2","title":"RANK","max":"2","options":[{"id":"1","title":"rank1 option","color_code":"000000","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"rank2 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"rank3 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]}],"image_meta":[],"video_meta":[],"description":"RANK DESCP","is_mandatory":"","question_type":"7"},{"id":"3","title":"RANGE","min":"1","max":"10","image_meta":[],"video_meta":[],"description":"test","is_mandatory":"","question_type":"6"},{"id":"4","title":"MULTI GRID RADIO","multiOptions":{"row":[{"id":"1","title":"mgr1 option"},{"id":"2","title":"mgr2 option"}],"column":[{"id":"1","title":"MGr1 column option"},{"id":"2","title":"MGr2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGR DESCP","is_mandatory":"","question_type":"8"},{"id":"5","title":"MULTI GRID CHECKBOX","multiOptions":{"row":[{"id":"","title":"MGC1 option"},{"id":"","title":"MGC2 option"}],"column":[{"id":"","title":"MGC1 column option"},{"id":"","title":"MGC2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGC DESCP","is_mandatory":"","question_type":"9"}],"expired_at":"2021-12-22","state":"1","image_meta":[],"video_meta":[]}
Time : 2021-12-21 13:18:55| Profile_id : 660 | Method : POST | Url : http://127.0.0.1:8000/api/surveys| Platform : Web|{"title":"hi","description":"hehehe","form_json":[{"question_type":"1","title":"did you like biryani","image_meta":[],"video_meta":[],"description":"","id":"","is_mandatory":"1","options":[{"id":"1","title":"yes","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"no","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"none","option_type":"1","image_meta":[],"video_meta":[]},{"id":"4","title":"other","option_type":"2","image_meta":[],"video_meta":[]}]},{"id":"2","title":"RANK","max":"2","options":[{"id":"1","title":"rank1 option","color_code":"000000","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"rank2 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"rank3 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]}],"image_meta":[],"video_meta":[],"description":"RANK DESCP","is_mandatory":"","question_type":"7"},{"id":"3","title":"RANGE","min":"1","max":"10","image_meta":[],"video_meta":[],"description":"test","is_mandatory":"","question_type":"6"},{"id":"4","title":"MULTI GRID RADIO","multiOptions":{"row":[{"id":"1","title":"mgr1 option"},{"id":"2","title":"mgr2 option"}],"column":[{"id":"1","title":"MGr1 column option"},{"id":"2","title":"MGr2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGR DESCP","is_mandatory":"","question_type":"8"},{"id":"5","title":"MULTI GRID CHECKBOX","multiOptions":{"row":[{"id":"","title":"MGC1 option"},{"id":"","title":"MGC2 option"}],"column":[{"id":"","title":"MGC1 column option"},{"id":"","title":"MGC2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGC DESCP","is_mandatory":"","question_type":"9"}],"expired_at":"2021-12-22","state":"1","image_meta":[],"video_meta":[]}
Time : 2021-12-21 13:22:34| Profile_id : 660 | Method : POST | Url : http://127.0.0.1:8000/api/surveys| Platform : Web|{"title":"hi","description":"hehehe","form_json":[{"question_type":"1","title":"did you like biryani","image_meta":[],"video_meta":[],"description":"","id":"","is_mandatory":"1","options":[{"id":"1","title":"yes","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"no","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"none","option_type":"1","image_meta":[],"video_meta":[]},{"id":"4","title":"other","option_type":"2","image_meta":[],"video_meta":[]}]},{"id":"2","title":"RANK","max":"2","options":[{"id":"1","title":"rank1 option","color_code":"000000","option_type":"0","image_meta":[],"video_meta":[]},{"id":"2","title":"rank2 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]},{"id":"3","title":"rank3 option","color_code":"FFF324","option_type":"0","image_meta":[],"video_meta":[]}],"image_meta":[],"video_meta":[],"description":"RANK DESCP","is_mandatory":"","question_type":"7"},{"id":"3","title":"RANGE","min":"1","max":"10","image_meta":[],"video_meta":[],"description":"test","is_mandatory":"","question_type":"6"},{"id":"4","title":"MULTI GRID RADIO","multiOptions":{"row":[{"id":"1","title":"mgr1 option"},{"id":"2","title":"mgr2 option"}],"column":[{"id":"1","title":"MGr1 column option"},{"id":"2","title":"MGr2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGR DESCP","is_mandatory":"","question_type":"8"},{"id":"5","title":"MULTI GRID CHECKBOX","multiOptions":{"row":[{"id":"","title":"MGC1 option"},{"id":"","title":"MGC2 option"}],"column":[{"id":"","title":"MGC1 column option"},{"id":"","title":"MGC2 column option"}]},"image_meta":[],"video_meta":[],"description":"MGC DESCP","is_mandatory":"","question_type":"9"}],"expired_at":"2021-12-22","state":"1","image_meta":[],"video_meta":[]}
